Run,BioSample,analyte_type,biospecimen_repository,biospecimen_repository_sample_id,body_site,collection_date,env_biome,env_feature,env_material,estimated_size,gap_accession,gap_consent_code,gap_consent_short_name,gap_parent_phs,gap_sample_id,gap_subject_id,genotype,geo_loc_name,histological_type,host,is_tumor,isol_growth_condt,isolate,isolation_source,lat_lon,molecular_data_type,num_replicons,ploidy,propagation,sample_title,sample_tittle,sample_type,sex,strain,study_design,study_disease,study_name,subject_is_affected,submitted_sample_id,submitted_subject_id,submitter_handle,tissue,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1957175,SAMN03447292,,,,,1990-02-14,watershed,NA,Human,12Mb,,,,,,,,"Canada: Creston, B.C.",,,,TYI-S-33 broth,VANC/90/UBC/71,human,49.09 N 116.51 W,,NA,diploid,asexual/sexual,"Giardia samples from human, animal and water in BCCDC",,,,,,,,,,,,Trophozoites,2016-04-01 00:00:00,2015-04-08 15:15:06,1667243,836955986,1667243,502,482,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/957/SRR1957175/SRR1957175.sralite.1,SRX982625,,WGA,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS897378,simple,5741,Giardia duodenalis,VANC/90/UBC/71,,,,,,,no,,,,,PROVINCIAL HEALTH SERVICES AUTHORITY,SRA249579,,public,51D863548990573370706CC9651F7173,BD1D73C15C038161A542FDC31108086D
SRR3177974,SAMN04494461,,,,,1993-09-16,watershed,,,,,,,,,,B,Canada: Mission Creek,,,,,VANC/93/UBC/105,water,49.80 N 119.47 W,,,,,"Giardia samples from human, animal and water in BCCDC",,trophozoites,,,,,,,,,,,2017-04-30 00:00:59,2016-02-18 17:05:12,3062412,1537330824,3062412,502,904,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/177/SRR3177974.sralite.1,SRX1592415,VANC/93/UBC/105,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS1300517,simple,5741,Giardia duodenalis,VANC/93/UBC/105,,,,,,,no,,,,,UNIVERSITY OF BRITISH COLUMBIA,SRA355098,,public,072BB697913096853FA6F3DCC43E14F1,AB000D84EFF7356D6B841BDB71806839
SRR3177978,SAMN04494462,,,,,1993-09-23,watershed,,,,,,,,,,A,Canada: Mission Creek,,,,,VANC/93/UBC/106,water,49.80 N 119.47 W,,,,,"Giardia samples from human, animal and water in BCCDC",,trophozoites,,,,,,,,,,,2017-04-30 00:00:59,2016-02-18 17:04:56,2611528,1310987056,2611528,502,844,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/177/SRR3177978/SRR3177978.sralite.1,SRX1592418,VANC/93/UBC/106,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS1300518,simple,5741,Giardia duodenalis,VANC/93/UBC/106,,,,,,,no,,,,,UNIVERSITY OF BRITISH COLUMBIA,SRA355098,,public,8EF5299B7FDD97060D4DF8D1392E7275,2FC07A16188061E9A06D196E0CF8D0B3
SRR3177990,SAMN04494463,,,,,1993-07-02,giardiasis,,,,,,,,,,A,Canada: Campbell River,,,,,VANC/93/UBC/39,human,50.03 N 125.27 W,,,,,"Giardia samples from human, animal and water in BCCDC",,trophozoites,,,,,,,,,,,2017-04-30 00:00:59,2016-02-18 17:03:23,1786368,896756736,1786368,502,591,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/177/SRR3177990/SRR3177990.sralite.1,SRX1592419,VANC/93/UBC/39,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS1300519,simple,5741,Giardia duodenalis,VANC/93/UBC/39,,,,,,,no,,,,,UNIVERSITY OF BRITISH COLUMBIA,SRA355098,,public,0E8C643D0D57D9097571199D02ED6463,F3131090F363225F390488E32FF4A3E2
SRR3178001,SAMN04494464,,,,,1993-06-08,giardiasis,,,,,,,,,,A,Canada: Barriere,,,,,VANC/93/UBC/70,human,51.18 N 120.12 W,,,,,"Giardia samples from human, animal and water in BCCDC",,trophozoites,,,,,,,,,,,2017-04-30 00:00:59,2016-02-18 17:02:04,3821131,1918207762,3821131,502,1090,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/178/SRR3178001/SRR3178001.sralite.1,SRX1592420,VANC/93/UBC/70,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS1300520,simple,5741,Giardia duodenalis,VANC/93/UBC/70,,,,,,,no,,,,,UNIVERSITY OF BRITISH COLUMBIA,SRA355098,,public,B8449D7A52B1A6D18019B8F3B8BA7155,EF3DE14737D6A69F73F5BA80FB7DF1A1
SRR3178007,SAMN04494465,,,,,1994-05-27,watershed,,,,,,,,,,A,Canada: Chilliwack,,,,,VANC/94/UBC/121,water,49.16 N 121.95 W,,,,,"Giardia samples from human, animal and water in BCCDC",,trophozoites,,,,,,,,,,,2017-04-30 00:00:59,2016-02-18 17:07:05,4692289,2355529078,4692289,502,1354,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/178/SRR3178007/SRR3178007.sralite.1,SRX1592422,VANC/94/UBC/121,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS1300522,simple,5741,Giardia duodenalis,VANC/94/UBC/121,,,,,,,no,,,,,UNIVERSITY OF BRITISH COLUMBIA,SRA355098,,public,4AFD1DDE6A2A1A931BD0EC41A55DA531,087337438F3FAC7A5187BDEDA72D01D7
SRR3178008,SAMN04494466,,,,,1994-08-16,watershed,,,,,,,,,,B,Canada: Mission Creek,,,,,VANC/94/UBC/122,water,49.80 N 119.47 W,,,,,"Giardia samples from human, animal and water in BCCDC",,trophozoites,,,,,,,,,,,2017-04-30 00:00:59,2016-02-18 17:03:49,1611690,809068380,1611690,502,536,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/178/SRR3178008/SRR3178008.sralite.1,SRX1592424,VANC/94/UBC/122,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS1300523,simple,5741,Giardia duodenalis,VANC/94/UBC/122,,,,,,,no,,,,,UNIVERSITY OF BRITISH COLUMBIA,SRA355098,,public,DC6A563F476E10F3F8A2B5749B27F7C1,CAA72FC568F2CB87B0AF92AE88950C28
SRR3178009,SAMN04494467,,,,,1994-09-26,watershed,,,,,,,,,,B,Canada: Mission Creek,,,,,VANC/94/UBC/124,water,49.80 N 119.47 W,,,,,"Giardia samples from human, animal and water in BCCDC",,trophozoites,,,,,,,,,,,2017-04-30 00:00:59,2016-02-18 17:07:27,1476709,741307918,1476709,502,510,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/178/SRR3178009.sralite.1,SRX1592425,VANC/94/UBC/124,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS1300525,simple,5741,Giardia duodenalis,VANC/94/UBC/124,,,,,,,no,,,,,UNIVERSITY OF BRITISH COLUMBIA,SRA355098,,public,A8540D32AD9F77C6AE0505DE25325E88,5ADF40AE4DC8DA9E118A00929A373E59
SRR3178011,SAMN04494468,,,,,1994-10-17,watershed,,,,,,,,,,B,Canada: Mission Creek,,,,,VANC/94/UBC/125,water,49.80 N 119.47 W,,,,,"Giardia samples from human, animal and water in BCCDC",,trophozoites,,,,,,,,,,,2017-04-30 00:00:59,2016-02-18 17:06:40,1374331,689914162,1374331,502,468,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/178/SRR3178011/SRR3178011.sralite.1,SRX1592427,VANC/94/UBC/125,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS1300527,simple,5741,Giardia duodenalis,VANC/94/UBC/125,,,,,,,no,,,,,UNIVERSITY OF BRITISH COLUMBIA,SRA355098,,public,D6C90940D00B9F73050FDBD1F97C340E,5210350332039B01D00E3AAAC5751DF2
SRR3178012,SAMN04494469,,,,,1995-09-28,watershed,,,,,,,,,,A,Canada: Revelstoke,,,,,VANC/96/UBC/126,human,51.01 N 118.20 W,,,,,"Giardia samples from human, animal and water in BCCDC",,trophozoites,,,,,,,,,,,2017-04-30 00:00:59,2016-02-18 17:10:01,2106459,1057442418,2106459,502,683,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/178/SRR3178012.sralite.1,SRX1592429,VANC/96/UBC/126,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS1300528,simple,5741,Giardia duodenalis,VANC/96/UBC/126,,,,,,,no,,,,,UNIVERSITY OF BRITISH COLUMBIA,SRA355098,,public,26B1A29749074BE0B7D4DB1DDBF58047,23B29D6D566CEEC4E903AEF54AF7F217
SRR3178013,SAMN04494470,,,,,1995-08-30,watershed,,,,,,,,,,B,Canada: Revelstoke,,,,,VANC/96/UBC/127,BEAVER,51.01 N 118.20 W,,,,,"Giardia samples from human, animal and water in BCCDC",,trophozoites,,,,,,,,,,,2017-04-30 00:00:59,2016-02-18 17:15:44,4229307,2123112114,4229307,502,1195,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/178/SRR3178013/SRR3178013.sralite.1,SRX1592432,VANC/96/UBC/127,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS1300533,simple,5741,Giardia duodenalis,VANC/96/UBC/127,,,,,,,no,,,,,UNIVERSITY OF BRITISH COLUMBIA,SRA355098,,public,1FFDFBCE16E05162C0E0178234A75525,1B4858CFBA58DF7712C14061CA558550
SRR3178014,SAMN04494471,,,,,1995-09-12,watershed,,,,,,,,,,B,Canada: Revelstoke,,,,,VANC/96/UBC/128,human,51.01 N 118.20 W,,,,,"Giardia samples from human, animal and water in BCCDC",,trophozoites,,,,,,,,,,,2017-04-30 00:00:59,2016-02-18 17:14:42,1912481,960065462,1912481,502,634,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/178/SRR3178014.sralite.1,SRX1592434,VANC/96/UBC/128,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS1300534,simple,5741,Giardia duodenalis,VANC/96/UBC/128,,,,,,,no,,,,,UNIVERSITY OF BRITISH COLUMBIA,SRA355098,,public,723A71F822210554853451B339AA996F,3C95470F3B922E712B4999701F1641E7
SRR3178015,SAMN04494472,,,,,1995-09-20,watershed,,,,,,,,,,B,Canada: Revelstoke,,,,,VANC/96/UBC/129,human,51.01 N 118.20 W,,,,,"Giardia samples from human, animal and water in BCCDC",,trophozoites,,,,,,,,,,,2017-04-30 00:01:00,2016-02-18 17:16:13,1507548,756789096,1507548,502,485,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/178/SRR3178015.sralite.1,SRX1592435,VANC/96/UBC/129,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS1300535,simple,5741,Giardia duodenalis,VANC/96/UBC/129,,,,,,,no,,,,,UNIVERSITY OF BRITISH COLUMBIA,SRA355098,,public,43029FB8C145431B3FF9CC980F104A2F,39E07778072965502894331E6F51C1A6
