final_id,Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,Library Name,BioSampleModel,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,isolate,sample_type,lat_lon,isolation_source,HOST,strain,env_biome,genotype,Sample_tittle,tissue,collected_by,sex,Sample_name,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Scientific_Name,Submitter_Id,dev_stage,ArrayExpress-SPECIES,AssemblyName,isol_growth_condt,estimated_size,ploidy,env_feature,env_material,num_replicons,propagation,env_broad_scale,env_local_scale,env_medium,BARCODE,GEO_Accession (exp),source_name,BIOMATERIAL_PROVIDER,culture_collection,tax_id_x,altitude,Cultivar,Ecotype,type,biotic_relationship,host_body_product,Host_disease,host_genotype,host_scientific_name,host_taxid,pathogenicity,samp_mat_process,trophic_level,AGE,BREED,sample_description_x,isolation-source,health_state,host_body_habitat,host_tissue_sampled,Birth_date,birth_location,breeding_history,breeding_method,sample_comment,id,secondary_study_accession,parent_study,submission_accession,read_count,fastq_md5,fastq_bytes,fastq_ftp,fastq_galaxy,fastq_aspera,fastq_1,fastq_2,md5_1,md5_2,single_end,location,collection_date_year
SRR1957172,SRR1957172,WGA,,1781545792,PRJNA280606,SAMN03447289,630576998;765800821,BCCDC,,,,,SRX982622,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC/90/UBC/49,SRP056976,,,,,1990,Canada,North America,BC,VANC/90/UBC/49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX982622_SRR1957172,SRP056976,PRJNA9531,SRA249579,3548896,e9c6058d25955fb7d54ab03d34e34010;4b51a7888a2c643d0b0e4ad8eb2f1da7,630576998;765800821,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/002/SRR1957172/SRR1957172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/002/SRR1957172/SRR1957172_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/002/SRR1957172/SRR1957172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/002/SRR1957172/SRR1957172_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR195/002/SRR1957172/SRR1957172_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR195/002/SRR1957172/SRR1957172_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/002/SRR1957172/SRR1957172_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/002/SRR1957172/SRR1957172_2.fastq.gz,e9c6058d25955fb7d54ab03d34e34010,4b51a7888a2c643d0b0e4ad8eb2f1da7,FALSE,BC,1990
SRR1957173,SRR1957173,WGA,,1139547530,PRJNA280606,SAMN03447290,401169043;472534871,BCCDC,,,,,SRX982623,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC/90/UBC/50,SRP056976,,,,,1990,Canada,North America,BC,VANC/90/UBC/50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX982623_SRR1957173,SRP056976,PRJNA9531,SRA249579,2270015,0771d0ad462737710b380cb88fda9d3e;0bddd43adf43810492a22bf6fe4441bd,401169043;472534871,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/003/SRR1957173/SRR1957173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/003/SRR1957173/SRR1957173_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/003/SRR1957173/SRR1957173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/003/SRR1957173/SRR1957173_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR195/003/SRR1957173/SRR1957173_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR195/003/SRR1957173/SRR1957173_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/003/SRR1957173/SRR1957173_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/003/SRR1957173/SRR1957173_2.fastq.gz,0771d0ad462737710b380cb88fda9d3e,0bddd43adf43810492a22bf6fe4441bd,FALSE,BC,1990
SRR1957174,SRR1957174,WGA,,1698032068,PRJNA280606,SAMN03447291,586718812;646098029,BCCDC,,,,,SRX982624,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC/90/UBC/52,SRP056976,,,,,1990,Canada,North America,BC,VANC/90/UBC/52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX982624_SRR1957174,SRP056976,PRJNA9531,SRA249579,3382534,85eebc45e7e0ab3d60625ee9473ad016;546d0475f10fc66dee89b510edf750bb,586718812;646098029,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/004/SRR1957174/SRR1957174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/004/SRR1957174/SRR1957174_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/004/SRR1957174/SRR1957174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/004/SRR1957174/SRR1957174_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR195/004/SRR1957174/SRR1957174_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR195/004/SRR1957174/SRR1957174_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/004/SRR1957174/SRR1957174_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/004/SRR1957174/SRR1957174_2.fastq.gz,85eebc45e7e0ab3d60625ee9473ad016,546d0475f10fc66dee89b510edf750bb,FALSE,BC,1990
SRR1957175,SRR1957175,WGA,,836955986,PRJNA280606,SAMN03447292,277443147;342213997,BCCDC,,,,,SRX982625,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC/90/UBC/71,SRP056976,,,,,1990,Canada,North America,BC,VANC/90/UBC/71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX982625_SRR1957175,SRP056976,PRJNA9531,SRA249579,1667243,562443445487035b0b999a0ae7417140;27716e6bdb9f708505b66cc082785fef,277443147;342213997,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/005/SRR1957175/SRR1957175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/005/SRR1957175/SRR1957175_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/005/SRR1957175/SRR1957175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/005/SRR1957175/SRR1957175_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR195/005/SRR1957175/SRR1957175_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR195/005/SRR1957175/SRR1957175_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/005/SRR1957175/SRR1957175_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/005/SRR1957175/SRR1957175_2.fastq.gz,562443445487035b0b999a0ae7417140,27716e6bdb9f708505b66cc082785fef,FALSE,BC,1990
SRR1957176,SRR1957176,WGA,,1519421472,PRJNA280606,SAMN03447293,559658138;589696894,BCCDC,,,,,SRX982626,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC/90/UBC/40,SRP056976,,,,,1990,Canada,North America,BC,VANC/90/UBC/40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX982626_SRR1957176,SRP056976,PRJNA9531,SRA249579,3026736,d6fa3f552042c72de1a461d96d11ba86;129639efb5216b3f56328ddc3b627897,559658138;589696894,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/006/SRR1957176/SRR1957176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/006/SRR1957176/SRR1957176_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/006/SRR1957176/SRR1957176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/006/SRR1957176/SRR1957176_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR195/006/SRR1957176/SRR1957176_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR195/006/SRR1957176/SRR1957176_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/006/SRR1957176/SRR1957176_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/006/SRR1957176/SRR1957176_2.fastq.gz,d6fa3f552042c72de1a461d96d11ba86,129639efb5216b3f56328ddc3b627897,FALSE,BC,1990
SRR1957177,SRR1957177,WGA,,1618642274,PRJNA280606,SAMN03447294,542174978;641841311,BCCDC,,,,,SRX982627,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC/90/UBC/44,SRP056976,,,,,1990,Canada,North America,BC,VANC/90/UBC/44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX982627_SRR1957177,SRP056976,PRJNA9531,SRA249579,3224387,059600806c170a1d90679dab50f2fa0a;a7ab0e25e207bb8efa004a049a50952a,542174978;641841311,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/007/SRR1957177/SRR1957177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/007/SRR1957177/SRR1957177_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/007/SRR1957177/SRR1957177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/007/SRR1957177/SRR1957177_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR195/007/SRR1957177/SRR1957177_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR195/007/SRR1957177/SRR1957177_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/007/SRR1957177/SRR1957177_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/007/SRR1957177/SRR1957177_2.fastq.gz,059600806c170a1d90679dab50f2fa0a,a7ab0e25e207bb8efa004a049a50952a,FALSE,BC,1990
SRR1957178,SRR1957178,WGA,,421299484,PRJNA280606,SAMN03447295,142687574;171245698,BCCDC,,,,,SRX982628,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,,VANC/90/UBC/60,SRP056976,,,,,1990,Canada,North America,BC,VANC/90/UBC/60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX982628_SRR1957178,SRP056976,PRJNA9531,SRA249579,839242,4a72b28abfb81c5c68b98b075192cd20;0e9ae792d5844f9b7f72b482645a110f,142687574;171245698,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/008/SRR1957178/SRR1957178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/008/SRR1957178/SRR1957178_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/008/SRR1957178/SRR1957178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/008/SRR1957178/SRR1957178_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR195/008/SRR1957178/SRR1957178_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR195/008/SRR1957178/SRR1957178_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/008/SRR1957178/SRR1957178_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/008/SRR1957178/SRR1957178_2.fastq.gz,4a72b28abfb81c5c68b98b075192cd20,0e9ae792d5844f9b7f72b482645a110f,FALSE,BC,1990
SRR2158266,SRR2158266,WGS,,788939686,PRJNA280606,SAMN03981847,291320180;321555498,BCCDC,,,,,SRX1154245,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,,Goat River  beaver BV17,SRP056976,,,VANC/90/UBC/56,,1990,Canada,North America,BC,VANC/90/UBC/56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1154245_SRR2158266,SRP056976,PRJNA9531,SRA289039,1571593,fee42e1028efb291fa265bb1d0c09e19;384fa61c9dc2f8963fe2cc52a76ccc74,291320180;321555498,ftp.sra.ebi.ac.uk/vol1/fastq/SRR215/006/SRR2158266/SRR2158266_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR215/006/SRR2158266/SRR2158266_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR215/006/SRR2158266/SRR2158266_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR215/006/SRR2158266/SRR2158266_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR215/006/SRR2158266/SRR2158266_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR215/006/SRR2158266/SRR2158266_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR215/006/SRR2158266/SRR2158266_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR215/006/SRR2158266/SRR2158266_2.fastq.gz,fee42e1028efb291fa265bb1d0c09e19,384fa61c9dc2f8963fe2cc52a76ccc74,FALSE,BC,1990
SRR2168393,SRR2168393,WGS,,1711749720,PRJNA280606,SAMN03981846,609064368;667576528,BCCDC,,,,,SRX1144605,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,,Goat River Beaver UBC53_merged,SRP056976,,,VANC/90/UBC/53,,1990,Canada,North America,BC,VANC/90/UBC/53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRX1144605_SRR2168393,SRP056976,PRJNA9531,SRA289039,3409860,f944ea225c9d50f5936589c567669b5d;3bb9b672366ca115855d1f89f065630e,609064368;667576528,ftp.sra.ebi.ac.uk/vol1/fastq/SRR216/003/SRR2168393/SRR2168393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR216/003/SRR2168393/SRR2168393_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR216/003/SRR2168393/SRR2168393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR216/003/SRR2168393/SRR2168393_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR216/003/SRR2168393/SRR2168393_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR216/003/SRR2168393/SRR2168393_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR216/003/SRR2168393/SRR2168393_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR216/003/SRR2168393/SRR2168393_2.fastq.gz,f944ea225c9d50f5936589c567669b5d,3bb9b672366ca115855d1f89f065630e,FALSE,BC,1990
SRR29006273,SRR29006273,WGS,180,1837158480,PRJNA1110996,SAMN41379879,1154707287,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX24533367,Illumina NovaSeq 6000,PAIRED,other,GENOMIC,Giardia duodenalis,ILLUMINA,2025-08-19T00:00:00Z,GduoAI-11,SRP507278,2024-05-13T09:16:00Z,1,10,"Microbe\, viral or environmental",1992-03-11,Afghanistan,Asia,Afghanistan,GduoAI-11,trophozoites,,,Homo sapiens,,,,giardia11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR29006274,SRR29006274,WGS,302,3358042190,PRJNA1110996,SAMN41379878,1469955067,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX24533366,Illumina NovaSeq 6000,PAIRED,other,GENOMIC,Giardia duodenalis,ILLUMINA,2025-08-19T00:00:00Z,VB9,SRP507278,2024-05-13T09:18:00Z,1,9,"Microbe\, viral or environmental",2019-01-01,Italy,Europe,Italy,VB9,trophozoites,,,Homo sapiens,,,,VB9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR29006275,SRR29006275,WGS,302,2442757200,PRJNA1110996,SAMN41379877,1105644915,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX24533365,Illumina NovaSeq 6000,PAIRED,other,GENOMIC,Giardia duodenalis,ILLUMINA,2025-08-19T00:00:00Z,VB7,SRP507278,2024-05-13T09:17:00Z,1,8,"Microbe\, viral or environmental",2019-01-01,Italy,Europe,Italy,VB7,trophozoites,,,Homo sapiens,,,,VB7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR29006276,SRR29006276,WGS,302,3435551698,PRJNA1110996,SAMN41379876,1479819957,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX24533364,Illumina NovaSeq 6000,PAIRED,other,GENOMIC,Giardia duodenalis,ILLUMINA,2025-08-19T00:00:00Z,VB37,SRP507278,2024-05-13T09:18:00Z,1,7,"Microbe\, viral or environmental",2019-01-01,Italy,Europe,Italy,VB37,trophozoites,,,Homo sapiens,,,,VB37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR29006277,SRR29006277,WGS,302,3002911632,PRJNA1110996,SAMN41379875,1311437896,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX24533363,Illumina NovaSeq 6000,PAIRED,other,GENOMIC,Giardia duodenalis,ILLUMINA,2025-08-19T00:00:00Z,VB36,SRP507278,2024-05-13T09:17:00Z,1,6,"Microbe\, viral or environmental",2019-01-01,Italy,Europe,Italy,VB36,trophozoites,,,Homo sapiens,,,,VB36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR29006278,SRR29006278,WGS,302,2858966654,PRJNA1110996,SAMN41379874,1258064201,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX24533362,Illumina NovaSeq 6000,PAIRED,other,GENOMIC,Giardia duodenalis,ILLUMINA,2025-08-19T00:00:00Z,VB11,SRP507278,2024-05-13T09:17:00Z,1,5,"Microbe\, viral or environmental",2019-01-01,Italy,Europe,Italy,VB11,trophozoites,,,Homo sapiens,,,,VB11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR29006279,SRR29006279,WGS,180,1555216560,PRJNA1110996,SAMN41379900,906257526,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX24533361,Illumina NovaSeq 6000,PAIRED,other,GENOMIC,Giardia duodenalis,ILLUMINA,2025-08-19T00:00:00Z,GduoAI-20,SRP507278,2024-05-13T09:16:00Z,1,31,"Microbe\, viral or environmental",1992-02-05,Australia,Oceania,Australia,GduoAI-20,trophozoites,,,Homo sapiens,,,,giardiaPGP2-20-MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR29006280,SRR29006280,WGS,302,7921687708,PRJNA1110996,SAMN41379873,3420532113,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX24533360,Illumina NovaSeq 6000,PAIRED,other,GENOMIC,Giardia duodenalis,ILLUMINA,2025-08-19T00:00:00Z,VAJ,SRP507278,2024-05-13T09:22:00Z,1,4,"Microbe\, viral or environmental",not applicable,USA,North America,USA,VAJ,trophozoites,,,Homo sapiens,,,,VAJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR29006281,SRR29006281,WGS,180,1370076120,PRJNA1110996,SAMN41379899,789761076,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX24533359,Illumina NovaSeq 6000,PAIRED,other,GENOMIC,Giardia duodenalis,ILLUMINA,2025-08-19T00:00:00Z,GduoAI-2,SRP507278,2024-05-13T09:15:00Z,1,30,"Microbe\, viral or environmental",1994-10-10,Australia,Oceania,Australia,GduoAI-2,trophozoites,,,Homo sapiens,,,,giardiaPGP2-2-MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR29006282,SRR29006282,WGS,180,1420370100,PRJNA1110996,SAMN41379898,828934498,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX24533358,Illumina NovaSeq 6000,PAIRED,other,GENOMIC,Giardia duodenalis,ILLUMINA,2025-08-19T00:00:00Z,GduoAI-17,SRP507278,2024-05-13T09:15:00Z,1,29,"Microbe\, viral or environmental",1992-03-03,Australia,Oceania,Australia,GduoAI-17,trophozoites,,,Homo sapiens,,,,giardiaPGP2-17-MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR29006283,SRR29006283,WGS,180,1459910340,PRJNA1110996,SAMN41379897,848823040,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX24533357,Illumina NovaSeq 6000,PAIRED,other,GENOMIC,Giardia duodenalis,ILLUMINA,2025-08-19T00:00:00Z,GduoAI-16,SRP507278,2024-05-13T09:15:00Z,1,28,"Microbe\, viral or environmental",1991-09-17,Australia,Oceania,Australia,GduoAI-16,trophozoites,,,Homo sapiens,,,,giardiaPGP2-16-MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR29006284,SRR29006284,WGS,180,1384205040,PRJNA1110996,SAMN41379896,804012136,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX24533356,Illumina NovaSeq 6000,PAIRED,other,GENOMIC,Giardia duodenalis,ILLUMINA,2025-08-19T00:00:00Z,GduoAI-15,SRP507278,2024-05-13T09:15:00Z,1,27,"Microbe\, viral or environmental",2001-06-14,Afghanistan,Asia,Afghanistan,GduoAI-15,trophozoites,,,Homo sapiens,,,,giardiaPGP2-15-MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR29006285,SRR29006285,WGS,180,1345112100,PRJNA1110996,SAMN41379895,782431567,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24533355,Illumina NovaSeq 6000,PAIRED,other,GENOMIC,Giardia duodenalis,ILLUMINA,2025-08-19T00:00:00Z,GduoAI-14,SRP507278,2024-05-13T09:16:00Z,1,26,"Microbe\, viral or environmental",1999-03-22,Afghanistan,Asia,Afghanistan,GduoAI-14,trophozoites,,,Homo sapiens,,,,giardiaPGP2-14-MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR29006286,SRR29006286,WGS,180,1376499780,PRJNA1110996,SAMN41379894,790354074,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX24533354,Illumina NovaSeq 6000,PAIRED,other,GENOMIC,Giardia duodenalis,ILLUMINA,2025-08-19T00:00:00Z,GduoAI-10,SRP507278,2024-05-13T09:15:00Z,1,25,"Microbe\, viral or environmental",1991-08-13,Canada,North America,Canada,GduoAI-10,trophozoites,,,Sheep,,,,giardiaPGP2-10-MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR29006287,SRR29006287,WGS,180,1246460580,PRJNA1110996,SAMN41379893,710395478,WALTER AND ELIZA HALL INSTITUTE OF MEDICAL RESEARCH,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX24533353,Illumina NovaSeq 6000,PAIRED,other,GENOMIC,Giardia duodenalis,ILLUMINA,2025-08-19T00:00:00Z,GduoAI-9,SRP507278,2024-05-13T09:15:00Z,1,24,"Microbe\, viral or environmental",1991-09-02,Canada,North America,Canada,GduoAI-9,trophozoites,,,Sheep,,,,giardia9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
